path,title,nav,type,status,redirect_target,url
/blog/flock-safety-solved-stories-recap-edition-028,#SolvedStories Ed. 028: Murder Suspect Arrested in 4 Days,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-028
/blog/flock-safety-solved-stories-recap-edition-029,License Plate Readers Help Recover 127 Stolen Vehicles,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-029
/blog/flock-safety-solved-stories-recap-edition-030,Flock #SolvedStories 030: 41 Stolen Vehicles Flagged,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-030
/blog/flock-safety-solved-stories-recap-edition-031,Flock #SolvedStories Ed. 031: Escaped Inmates Caught,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-031
/blog/flock-safety-solved-stories-recap-edition-032,#SolvedStories Ed. 032: Yakima PD Solves 11 Homicides,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-032
/blog/flock-safety-solved-stories-recap-edition-033,#SolvedStories Edition 033: 7 Cases Cracked With Flock,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-033
/blog/flock-safety-solved-stories-recap-edition-034,Flock #SolvedStories 034: Carjacking Suspect with Baby,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-034
/blog/flock-safety-solved-stories-recap-edition-035,"#SolvedStories 035: Mail Theft Down 90% in Atherton, CA",sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-035
/blog/flock-safety-solved-stories-recap-edition-037,#SolvedStories Ed. 037: $500K Burglary Crew Identified,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-037
/blog/flock-safety-solved-stories-recap-edition-038,Flock #SolvedStories 038: Raven Audio Detects Gunfire,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-038
/blog/flock-safety-solved-stories-recap-edition-039,SolvedStories Ed. 039: Flock Cameras Crack 6 Cases,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-039
/blog/flock-safety-solved-stories-recap-edition-040,Flock #SolvedStories 040: 70+ Shoplifting Cases Solved,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-040
/blog/flock-safety-solved-stories-recap-edition-041,#SolvedStories Edition 041: Gunshot Detection at Work,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-041
/blog/flock-safety-solved-stories-recap-edition-042,6 Crimes Solved with Flock: Solved Stories Edition 42,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-042
/blog/flock-safety-solved-stories-recap-edition-043,#SolvedStories Edition 043: 6-Month Cold Case Solved,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-043
/blog/flock-safety-solved-stories-recap-edition-045,"#SolvedStories Ed. 045: 7,000 Stolen Gift Cards Case",sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-045
/blog/flock-safety-solved-stories-recap-edition-046,#SolvedStories Ed. 046: DUI and Assault Arrests in Hours,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-046
/blog/flock-safety-solved-stories-recap-edition-047,Flock #SolvedStories 047: Armed Robbery Case Solved,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-047
/blog/flock-safety-solved-stories-recap-edition-048,License Plate Readers Help Solve Double Fatal Shooting,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-048
/blog/flock-safety-solved-stories-recap-edition-049,#SolvedStories Ed. 049: 3 Alleged Predators Arrested,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-049
/blog/flock-safety-solved-stories-recap-edition-050,"#SolvedStories Edition 050: Chase Arrest, Gunfire Response",sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-050
/blog/flock-safety-solved-stories-recap-edition-051,#SolvedStories Edition 051: Austin Vehicle Recoveries,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-051
/blog/flock-safety-solved-stories-recap-edition-052,License Plate Readers Help Locate Multi-State Suspect,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-052
/blog/flock-safety-solved-stories-recap-edition-053,License Plate Readers Help Arrest 4 Suspects in Milwaukee,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-053
/blog/flock-safety-solved-stories-recap-edition-054,License Plate Readers Locate Stabbing Suspect in Minutes,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-054
/blog/flock-safety-solved-stories-recap-edition-055,#SolvedStories Edition 055: Flock LPR Solves 6 Cases,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-055
/blog/flock-safety-solved-stories-recap-edition-056,#SolvedStories Edition 056: Palm Springs Trafficking Arrest,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-056
/blog/flock-safety-solved-stories-recap-edition-057,#SolvedStories Ed. 057: 283 Stolen Vehicles Recovered,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-057
/blog/flock-safety-solved-stories-recap-edition-058,License Plate Readers Help Rescue Kidnapped Child Fast,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-058
/blog/flock-safety-solved-stories-recap-edition-059,#SolvedStories Ed. 059: $100K Jewelry Theft Arrests,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-059
/blog/flock-safety-solved-stories-recap-edition-060,#SolvedStories Ed. 060: 170 MPH Chase Ends in Arrest,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-060
/blog/flock-safety-solved-stories-recap-edition-061,#SolvedStories Edition 061: $1M Felony Warrant Arrest,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-061
/blog/flock-safety-solved-stories-recap-edition-062,#SolvedStories Ed. 062: $9M Luxury Car Theft Ring Busted,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-062
/blog/flock-safety-solved-stories-recap-edition-063,License Plate Readers Help Arrest 4 in Stolen Vehicle Case,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-063
/blog/flock-safety-solved-stories-recap-edition-064,Flock #SolvedStories Ed. 064: Kidnapped Child Recovered,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-064
/blog/flock-safety-solved-stories-recap-edition-065,#SolvedStories Edition 065: 76 Houston Burglaries Solved,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-065
/blog/flock-safety-solved-stories-recap-edition-066,"#SolvedStories Ed. 066: Hit-and-Run, Carjacking Arrests",sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-066
/blog/flock-safety-solved-stories-recap-edition-067,#SolvedStories Ed. 067: Double Murder Suspect Arrested,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-067
/blog/flock-safety-solved-stories-recap-edition-068,Flock #SolvedStories 068: Casino Murder Suspect Held,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-068
/blog/flock-safety-solved-stories-recap-edition-069,#SolvedStories 069: Denver's 142 Arrests in One Month,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-069
/blog/flock-safety-solved-stories-recap-edition-070,Flock #SolvedStories 070: 800+ Fentanyl Pills Seized,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-070
/blog/flock-safety-solved-stories-recap-edition-071,"#SolvedStories 071: 465 Cameras Connected in Emporia, VA",sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-071
/blog/flock-safety-solved-stories-recap-edition-072,Flock #SolvedStories 072: Robbery Suspect Held in an Hour,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-072
/blog/flock-safety-solved-stories-recap-edition-073,#SolvedStories Ed. 073: Fatal Hit-and-Run Case Solved,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-073
/blog/flock-safety-solved-stories-recap-edition-074,#SolvedStories Ed. 074: Road Rage Suspect Located at Ferry,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-074
/blog/flock-safety-solved-stories-recap-edition-075,#SolvedStories 075: A $50K Robbery and 5 More Cases,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-075
/blog/flock-safety-solved-stories-recap-edition-076,"Flock #SolvedStories Ed. 076: 26% Drop in Crime, Real Cases",sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-076
/blog/flock-safety-solved-stories-recap-edition-077,#SolvedStories Edition 077: Multi-State Vehicle Pursuit,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-077
/blog/flock-safety-solved-stories-recap-edition-078,#SolvedStories Ed. 078: Pharmacy Theft & Robbery Arrests,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-078
/blog/flock-safety-solved-stories-recap-edition-079,#SolvedStories Edition 079: 6 Cases Solved With Flock Safety,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-079
/blog/flock-safety-solved-stories-recap-edition-080,#SolvedStories Ed. 080: Carjacking Solved in 45 Minutes,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-080
/blog/flock-safety-solved-stories-recap-edition-081,6 Real Crimes Solved with LPR Cameras -- #SolvedStories,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-081
/blog/flock-safety-solved-stories-recap-edition-082,Flock #SolvedStories 082: Murder Fugitive Found in KY,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-082
/blog/flock-safety-solved-stories-recap-edition-083,Flock #SolvedStories Ed. 083: Suspect Caught in 13 Hours,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-083
/blog/flock-safety-solved-stories-recap-edition-084,#SolvedStories Edition 084: $100K Theft Case Solved,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-084
/blog/flock-safety-solved-stories-recap-edition-085,#SolvedStories Ed. 085: Kidnapped Child Found at Walmart,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-085
/blog/flock-safety-solved-stories-recap-edition-086,Flock #SolvedStories Ed. 086: 100+ Storage Units Hit,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-086
/blog/flock-safety-solved-stories-recap-edition-087,SolvedStories Ed. 087: 6 Cases From Murder to Burglary,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-087
/blog/flock-safety-solved-stories-recap-edition-088,Flock #SolvedStories 088: 6 Crime Cases Across 4 States,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-088
/blog/flock-safety-solved-stories-recap-edition-089,#SolvedStories 089: Triple Murder Suspects Apprehended,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-089
/blog/flock-safety-solved-stories-recap-edition-090,#SolvedStories Edition 090: Tulsa's 100% Clearance Rate,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-090
/blog/flock-safety-solved-stories-recap-edition-091,Flock #SolvedStories Ed. 091: $250K Retail Theft Ring Busted,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-091
/blog/flock-safety-solved-stories-recap-edition-092,"#SolvedStories Ed. 092: $1M Mail Theft Ring, 11 Cars Stolen",sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-092
/blog/flock-safety-solved-stories-recap-edition-093,"Flock #SolvedStories Ed. 093: 238 Cases, 25+ Arrests in CO",sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-093
/blog/flock-safety-solved-stories-recap-edition-094,Flock #SolvedStories Ed. 094: Missing Child Found in Ohio,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-094
/blog/flock-safety-solved-stories-recap-edition-095,#SolvedStories Edition 095: 6 Real Cases Flock Helped Solve,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-095
/blog/flock-safety-solved-stories-recap-edition-096,#SolvedStories Edition 096: 6 Real Cases Flock Helped Solve,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-096
/blog/flock-safety-solved-stories-recap-edition-098,#SolvedStories Edition 098: 6 Real Cases Flock Helped Solve,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-098
/blog/flock-safety-solved-stories-recap-edition-099,"Flock Helps Solve 6 Cases, Reunite Missing Persons",sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-099
/blog/flock-safety-solved-stories-recap-edition-100,Solved Stories: How Flock Cameras Helped Solve These Cases,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-100
/blog/flock-safety-solved-stories-recap-edition-101,Flock LPR Alerts Help Locate 6 Missing People This Week,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-101
/blog/flock-safety-solved-stories-recap-edition-102,Safety at Speed: 6 Solved Stories From Police Nationwide,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-102
/blog/flock-safety-solved-stories-recap-edition-103,#SolvedStories: 8 Cases Flock Safety Helped Police Solve,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-solved-stories-recap-edition-103
/blog/flock-safety-unveils-alpha-drone-as-first-responder-system,Flock Unveils Alpha: A US-Made Drone First Responder,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-unveils-alpha-drone-as-first-responder-system
/blog/flock-safety-what-are-my-neighborhood-security-options,Neighborhood Security Camera Systems: Best Practices,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-what-are-my-neighborhood-security-options
/blog/flock-safety-what-happens-in-the-event-of-a-crime,How Flock Safety Footage Gets to Police After a Crime,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-what-happens-in-the-event-of-a-crime
/blog/flock-safety-what-its-like-to-be-a-flock-customer,What It's Really Like to Be a Flock Safety Customer,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-what-its-like-to-be-a-flock-customer
/blog/flock-safety-why-does-license-plate-recognition-matter,Why Does License Plate Recognition Matter for Crime?,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safety-why-does-license-plate-recognition-matter
/blog/flock-safetys-gun-violence-reduction-plan-a-multi-faceted-approach-to-a-complex-issue,"Flock's Gun Violence Reduction Plan: Raven, Condor, Falcon",sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safetys-gun-violence-reduction-plan-a-multi-faceted-approach-to-a-complex-issue
/blog/flock-safetys-response-to-illinois-lpr-data-use-and-out-of-state-sharing-concerns,Flock's Response to Illinois LPR Data-Sharing Concerns,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-safetys-response-to-illinois-lpr-data-use-and-out-of-state-sharing-concerns
/blog/flock-security-testing-bishop-fox-privacy,Why Flock Partners With Bishop Fox for Security Testing,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-security-testing-bishop-fox-privacy
/blog/flock-solves-homicide-investigation,How a Detective Solved a Homicide Case in 12 Hours,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-solves-homicide-investigation
/blog/flock-stories-your-voice-a-pinecrest-family-finds-safety-after-the-terror-of-a-home-invasion,“We went to bed knowing they were off the street.”,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-stories-your-voice-a-pinecrest-family-finds-safety-after-the-terror-of-a-home-invasion
/blog/flock-together-2025-reflecting-on-a-week-of-alignment-and-connection,Flock Together 2025: Inside Flock Safety's Company Week,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-together-2025-reflecting-on-a-week-of-alignment-and-connection
/blog/flock-together-the-2026-recap,Flock Together: The 2026 Company Kickoff Recap,sitemap-only,post,200,,https://www.flocksafety.com/blog/flock-together-the-2026-recap
/blog/flockos-empowering-tulsas-police-force-with-unprecedented-real-time-intelligence,Tulsa PD's 100% Homicide Clearance Rate with FlockOS,sitemap-only,post,200,,https://www.flocksafety.com/blog/flockos-empowering-tulsas-police-force-with-unprecedented-real-time-intelligence
/blog/flocks-new-podcast-real-time-policing-when-moments-matter,"New Podcast: Real-Time Policing, When Moments Matter",sitemap-only,post,200,,https://www.flocksafety.com/blog/flocks-new-podcast-real-time-policing-when-moments-matter
/blog/fort-worth-police-department-accelerates-emergency-response-with-flock911,Fort Worth PD Speeds 911 Response with Flock911 Live Audio,sitemap-only,post,200,,https://www.flocksafety.com/blog/fort-worth-police-department-accelerates-emergency-response-with-flock911
/blog/fort-worth-police-launch-flock-drone-as-first-responder-program-ahead-of-a-historic-summer-in-north-texas,Fort Worth PD Launches Drone as First Responder Program,sitemap-only,post,200,,https://www.flocksafety.com/blog/fort-worth-police-launch-flock-drone-as-first-responder-program-ahead-of-a-historic-summer-in-north-texas
/blog/four-key-takeaways-from-the-national-retail-federations-2023-retail-security-survey,NRF's 2023 Retail Security Survey: 4 Key Takeaways,sitemap-only,post,200,,https://www.flocksafety.com/blog/four-key-takeaways-from-the-national-retail-federations-2023-retail-security-survey
/blog/from-congestion-to-connection-rethinking-traffic-and-parking-to-improve-daily-life,Rethinking Traffic and Parking to Improve City Life,sitemap-only,post,200,,https://www.flocksafety.com/blog/from-congestion-to-connection-rethinking-traffic-and-parking-to-improve-daily-life
/blog/from-detection-to-coordination-a-new-model-for-law-enforcement-response,From Detection to Coordination: A New Response Model,sitemap-only,post,200,,https://www.flocksafety.com/blog/from-detection-to-coordination-a-new-model-for-law-enforcement-response
/blog/from-flames-to-footage-flock-lpr-cameras-help-locate-arson-suspect,How LPR Footage Helped ID a Walgreens Arson Suspect,sitemap-only,post,200,,https://www.flocksafety.com/blog/from-flames-to-footage-flock-lpr-cameras-help-locate-arson-suspect
/blog/from-intern-to-full-time-building-careers-at-flock-safety,From Intern to Full-Time: Careers at Flock Safety,sitemap-only,post,200,,https://www.flocksafety.com/blog/from-intern-to-full-time-building-careers-at-flock-safety
/blog/from-losses-to-savings-transforming-retail-security-with-lpr,Retail Security: Turn Shrink Losses into Savings with LPR,sitemap-only,post,200,,https://www.flocksafety.com/blog/from-losses-to-savings-transforming-retail-security-with-lpr
/blog/from-lost-to-found-how-alhambra-pds-drone-program-found-a-missing-woman-in-minutes,How a Drone Found a Missing Woman in Minutes | Alhambra PD,sitemap-only,post,200,,https://www.flocksafety.com/blog/from-lost-to-found-how-alhambra-pds-drone-program-found-a-missing-woman-in-minutes
/blog/from-lost-to-found-how-alhambra-pds-drone-program-is-redefining-public-safety,Alhambra PD's Drone Program: From Lost to Found,sitemap-only,post,200,,https://www.flocksafety.com/blog/from-lost-to-found-how-alhambra-pds-drone-program-is-redefining-public-safety
/blog/from-parking-pain-to-public-safety-gain-how-seal-beach-pd-reimagined-parking-with-lpr-technology,Seal Beach PD Cuts Parking Enforcement Costs in Half,sitemap-only,post,200,,https://www.flocksafety.com/blog/from-parking-pain-to-public-safety-gain-how-seal-beach-pd-reimagined-parking-with-lpr-technology
/blog/from-passion-project-to-powerhouse-how-sugarcoat-and-the-thriving-cities-fund-are-shaping-atlantas-future,How Thriving Cities Fund Capital Helped Sugarcoat Expand,sitemap-only,post,200,,https://www.flocksafety.com/blog/from-passion-project-to-powerhouse-how-sugarcoat-and-the-thriving-cities-fund-are-shaping-atlantas-future
/blog/from-pilots-to-purpose-what-state-dots-need-next-to-succeed-with-ai,What State DOTs Need to Move AI Pilots to Real Programs,sitemap-only,post,200,,https://www.flocksafety.com/blog/from-pilots-to-purpose-what-state-dots-need-next-to-succeed-with-ai
/blog/from-the-road-to-resolution-vehicle-data-powers-safer-outcomes,License Plate Reader Cases: 6 Crimes Solved Nationwide,sitemap-only,post,200,,https://www.flocksafety.com/blog/from-the-road-to-resolution-vehicle-data-powers-safer-outcomes
/blog/fulshear-texas-detective-solve-crime,How License Plate Readers Help a 1-Detective Police Dept,sitemap-only,post,200,,https://www.flocksafety.com/blog/fulshear-texas-detective-solve-crime
/blog/future-proof-technology-how-flock-safety-continues-to-evolve-with-public-safety,Flock Safety's Technology: Built to Stay Future-Proof,sitemap-only,post,200,,https://www.flocksafety.com/blog/future-proof-technology-how-flock-safety-continues-to-evolve-with-public-safety
/blog/georgia-hospital-cuts-theft-55-percent,Georgia Hospital Cuts Theft 55% With 6 LPR Cameras,sitemap-only,post,200,,https://www.flocksafety.com/blog/georgia-hospital-cuts-theft-55-percent
/blog/georgia-neighborhood-hands-georgia-neighborhood-hands-car-burglary-evidence-to-police-thanks-to-security-camera-suspect-to-police-thanks-to-security-camera,Sandy Springs Neighborhood Camera Solves Car Break-In,sitemap-only,post,200,,https://www.flocksafety.com/blog/georgia-neighborhood-hands-georgia-neighborhood-hands-car-burglary-evidence-to-police-thanks-to-security-camera-suspect-to-police-thanks-to-security-camera
/blog/getac-and-flock-safety-join-forces-to-enhance-public-safety-solutions-for-law-enforcement,Getac and Flock Safety Join Forces to Enhance Public Safety Solutions for Law Enforcement,sitemap-only,post,200,,https://www.flocksafety.com/blog/getac-and-flock-safety-join-forces-to-enhance-public-safety-solutions-for-law-enforcement
/blog/gun-violence-us-look-like,What Gun Violence in the U.S. Really Looks Like: the Data,sitemap-only,post,200,,https://www.flocksafety.com/blog/gun-violence-us-look-like
/blog/gunshot-detection-and-license-plate-reader-security-alert,Flock Security Alert: Gunshot Detection and LPR Update,sitemap-only,post,200,,https://www.flocksafety.com/blog/gunshot-detection-and-license-plate-reader-security-alert
/blog/gwinnett-and-gateway85cid-install-safety-cameras,Gwinnett's Gateway85 CID Installs 10 Safety Cameras,sitemap-only,post,200,,https://www.flocksafety.com/blog/gwinnett-and-gateway85cid-install-safety-cameras
/blog/gwinnett-county-pd-partners-with-local-business-districts-to-improve-safety-for-everyone,Gwinnett County PD Expands LPR Into Business Districts,sitemap-only,post,200,,https://www.flocksafety.com/blog/gwinnett-county-pd-partners-with-local-business-districts-to-improve-safety-for-everyone
/blog/halloween-safety-13-tips-to-protect-your-family-and-community,Halloween Safety: 13 Tips for Families and Communities,sitemap-only,post,200,,https://www.flocksafety.com/blog/halloween-safety-13-tips-to-protect-your-family-and-community
/blog/hands-off-security-solution-for-property-managers,The Hands-Off Security Fix for Property Managers,sitemap-only,post,200,,https://www.flocksafety.com/blog/hands-off-security-solution-for-property-managers
/blog/has-flock-been-hacked,"Has Flock Been Hacked? No, Here's Flock's Security Record",sitemap-only,post,200,,https://www.flocksafety.com/blog/has-flock-been-hacked
/blog/healthcare-security-strategies-part-1-leveraging-advanced-technology-to-reduce-security-efforts-and-errors,Healthcare Security: Tech to Reduce Workplace Violence,sitemap-only,post,200,,https://www.flocksafety.com/blog/healthcare-security-strategies-part-1-leveraging-advanced-technology-to-reduce-security-efforts-and-errors
/blog/healthcare-security-strategies-part-2-healthcare-security-strategies-part-2-collecting-pertinent-details-with-layered-security-technology,Healthcare Security Part 2: Layered Detection Technology,sitemap-only,post,200,,https://www.flocksafety.com/blog/healthcare-security-strategies-part-2-healthcare-security-strategies-part-2-collecting-pertinent-details-with-layered-security-technology
/blog/healthcare-security-strategies-part-3-use-technology-to-create-overwatch,Healthcare Security: Using Technology to Create Overwatch,sitemap-only,post,200,,https://www.flocksafety.com/blog/healthcare-security-strategies-part-3-use-technology-to-create-overwatch
/blog/healthcare-security-strategies-part-4-better-protect-your-healthcare-campus-with-multiple-layers-of-technology,Healthcare Campus Security: 5 Layers of Protection,sitemap-only,post,200,,https://www.flocksafety.com/blog/healthcare-security-strategies-part-4-better-protect-your-healthcare-campus-with-multiple-layers-of-technology
/blog/healthcare-security-strategies-part-5-prevent-attacks-of-violence-against-your-staff-with-a-virtual-security-perimeter,Protect Hospital Staff with a Virtual Security Perimeter,sitemap-only,post,200,,https://www.flocksafety.com/blog/healthcare-security-strategies-part-5-prevent-attacks-of-violence-against-your-staff-with-a-virtual-security-perimeter
/blog/healthcare-security-strategies-part-6-implement-a-proactive-off-hours-security-plan,Healthcare Security: Build a Proactive Off-Hours Plan,sitemap-only,post,200,,https://www.flocksafety.com/blog/healthcare-security-strategies-part-6-implement-a-proactive-off-hours-security-plan
/blog/healthcare-security-strategies-part-7-safeguard-every-entrance-with-comprehensive-coverage,Healthcare Security: Why Entrance Coverage Matters Most,sitemap-only,post,200,,https://www.flocksafety.com/blog/healthcare-security-strategies-part-7-safeguard-every-entrance-with-comprehensive-coverage
/blog/helping-prevent-crime-with-flock-safetyprevent-crime-with-flock-license-plate-reader-cameras,How License Plate Reader Cameras Deter Neighborhood Crime,sitemap-only,post,200,,https://www.flocksafety.com/blog/helping-prevent-crime-with-flock-safetyprevent-crime-with-flock-license-plate-reader-cameras
/blog/heres-the-data-police-actually-get-from-traditional,What Data Traditional License Plate Readers Collect,sitemap-only,post,200,,https://www.flocksafety.com/blog/heres-the-data-police-actually-get-from-traditional
/blog/hoa-board-member-neighborhood-safety,How One HOA Leader Keeps His Neighborhood Safe as It Grows,sitemap-only,post,200,,https://www.flocksafety.com/blog/hoa-board-member-neighborhood-safety
/blog/hoa-board-members-dont-buy-security-cameras-without-reading-this-first,HOA Board Members: What to Know Before Buying Cameras,sitemap-only,post,200,,https://www.flocksafety.com/blog/hoa-board-members-dont-buy-security-cameras-without-reading-this-first
/blog/hoa-security-license-plate-reader-cameras-reduce-crime,Boosting HOA Security With License Plate Reader Cameras,sitemap-only,post,200,,https://www.flocksafety.com/blog/hoa-security-license-plate-reader-cameras-reduce-crime
/blog/hoa-security-tips,Why Crime Increases During the Holidays & How to Prevent It,sitemap-only,post,200,,https://www.flocksafety.com/blog/hoa-security-tips
/blog/homeowners-associations-are-investing-in-security-cameras-to-monitor-residential-streets,Why HOAs Are Investing in Security Cameras to Deter Crime,sitemap-only,post,200,,https://www.flocksafety.com/blog/homeowners-associations-are-investing-in-security-cameras-to-monitor-residential-streets
/blog/hope-rebuilt-flock-safety-aids-in-bombing-at-healthcare-clinic,Flock Aids Investigation of Palm Springs Clinic Bombing,sitemap-only,post,200,,https://www.flocksafety.com/blog/hope-rebuilt-flock-safety-aids-in-bombing-at-healthcare-clinic
/blog/hospital-campuses-safety,Keeping Patients & Staff Safe on Hospital Campuses,sitemap-only,post,200,,https://www.flocksafety.com/blog/hospital-campuses-safety
/blog/how-a-south-carolina-neighborhood-used-flock-safety-to-catch-a-vandal,West Columbia HOA Solves Vandalism Case With Flock LPR,sitemap-only,post,200,,https://www.flocksafety.com/blog/how-a-south-carolina-neighborhood-used-flock-safety-to-catch-a-vandal
